zone_rank,cluster_id,accident_count,avg_severity,max_severity,center_lat,center_lng,lat_min,lat_max,lng_min,lng_max
810,902,8,1.875,2,30.286443026320523,-98.06462113732215,30.286123,30.286551,-98.064842,-98.063944
811,909,8,1.875,2,30.38314425,-97.71073025,30.382273,30.383609999999997,-97.711372,-97.709732
812,1093,7,2.571,4,30.21345557142857,-97.68333028571429,30.212393,30.214076,-97.683472,-97.683205
813,1120,7,2.571,4,30.25291285714286,-97.61447314285714,30.25223,30.25323400000001,-97.61488,-97.61428
814,758,7,2.143,3,30.213278714285714,-97.74547842857143,30.213221,30.213483,-97.745904,-97.745392
815,19,7,2.0,2,30.182709714285714,-97.75853500000001,30.18211,30.183849,-97.759579,-97.757469
816,105,7,2.0,2,30.342949714285716,-97.69513242857144,30.34293,30.342953,-97.695137,-97.695107
817,179,7,2.0,2,30.319328428571428,-97.58538957142856,30.319321,30.319334,-97.585396,-97.585381
818,186,7,2.0,2,30.29999257142857,-97.75127271428572,30.299702000000003,30.300313,-97.75206,-97.750381
819,212,7,2.0,2,30.342490142857145,-98.04487457142856,30.342369,30.342793,-98.045291,-98.044708
820,256,7,2.0,2,30.371356714285714,-97.67495185714286,30.371349,30.371367,-97.674965,-97.674942
821,262,7,2.0,2,30.334933142857146,-97.68046657142858,30.334281,30.335203000000003,-97.680544,-97.680298
822,338,7,2.0,2,30.378823428571426,-97.70408457142857,30.377565,30.380768,-97.704628,-97.70372
823,384,7,2.0,2,30.13641285714286,-97.67961414285715,30.13619000000001,30.13650100000001,-97.679832,-97.679062
824,414,7,2.0,2,30.20685157142857,-97.76171,30.206711,30.207649,-97.762675,-97.761543
825,448,7,2.0,2,30.195170714285716,-97.7334342857143,30.19449,30.195736,-97.734894,-97.731949
826,456,7,2.0,2,30.1244,-97.7407187142857,30.12425,30.125184,-97.740837,-97.740221
827,472,7,2.0,2,30.339241857142856,-97.68728614285715,30.339211,30.339247,-97.68729,-97.687279
828,482,7,2.0,2,30.172054428571432,-97.81888742857143,30.171819,30.172186,-97.819604,-97.816978
829,494,7,2.0,2,30.200525142857146,-97.81971328571429,30.199937,30.20078,-97.82069,-97.819313
830,517,7,2.0,2,30.503361285714284,-97.75198971428571,30.503318,30.503428999999997,-97.752022,-97.751925
831,531,7,2.0,2,30.341594571428573,-97.78073142857143,30.34142,30.342365,-97.780777,-97.780693
832,549,7,2.0,2,30.338856714285715,-97.73123714285714,30.338669,30.339598,-97.73142,-97.730789
833,561,7,2.0,2,30.198942714285714,-97.75502271428572,30.198628999999997,30.199976,-97.755212,-97.754388
834,593,7,2.0,2,30.335860857142855,-97.66301657142857,30.335523,30.33602,-97.663222,-97.66291
835,645,7,2.0,2,30.19036957142857,-97.926648,30.18955,30.19106,-97.927193,-97.926187
836,668,7,2.0,2,30.490304714285713,-97.799819,30.489902,30.490416,-97.79995,-97.799355
837,676,7,2.0,2,30.19430142857143,-97.66335242857143,30.192828999999996,30.195088,-97.663712,-97.663094
838,692,7,2.0,2,30.205900571428575,-97.77734571428572,30.20500800000001,30.206308,-97.777504,-97.777242
839,698,7,2.0,2,30.338144714285715,-97.71083642857143,30.336611,30.33957100000001,-97.711906,-97.709633
840,705,7,2.0,2,30.453186,-97.78899228571429,30.452827000000006,30.453249,-97.789078,-97.788524
841,706,7,2.0,2,30.30294157142857,-97.64170014285715,30.302504,30.303749,-97.642754,-97.640774
842,711,7,2.0,2,30.162517857142856,-97.79534214285715,30.162514,30.162535,-97.795357,-97.795277
843,723,7,2.0,2,30.498906,-97.76713657142857,30.498323,30.499891,-97.768075,-97.766725
844,727,7,2.0,2,30.456595142857143,-97.671928,30.456532,30.456619,-97.671935,-97.671921
845,733,7,2.0,2,30.224121857142855,-97.73020014285714,30.22385,30.224731,-97.730936,-97.729469
846,746,7,2.0,2,30.450163428571432,-97.81845171428571,30.4501,30.450194,-97.81913,-97.817939
847,757,7,2.0,2,30.290950000000002,-97.79344514285715,30.290591,30.291443,-97.795021,-97.7923
848,775,7,2.0,2,30.299133,-97.674694,30.298981,30.299540000000004,-97.676079,-97.673981
849,777,7,2.0,2,30.197897857142856,-97.802542,30.197490999999996,30.198975,-97.803436,-97.802116
850,802,7,2.0,2,30.19225814285714,-97.88150128571428,30.192093,30.192337,-97.881706,-97.880287
851,805,7,2.0,2,30.428950714285715,-97.75104557142856,30.428949,30.428951,-97.751091,-97.751038
852,807,7,2.0,2,30.251517857142858,-97.77089957142857,30.250971000000003,30.251656,-97.771469,-97.768807
853,810,7,2.0,2,30.237521999999995,-97.691083,30.237515999999996,30.23753,-97.691089,-97.691078
854,828,7,2.0,2,30.309403714285715,-97.91788799999999,30.30931,30.309854,-97.918164,-97.916643
855,842,7,2.0,2,30.208750142857145,-97.88908585714286,30.208328,30.209525,-97.889402,-97.888096
856,843,7,2.0,2,30.311429428571426,-97.68503242857143,30.310947,30.311622999999997,-97.685242,-97.684509
857,854,7,2.0,2,30.451938428571427,-97.78036085714287,30.451712,30.452536,-97.781059,-97.778537
858,875,7,2.0,2,30.387669142857142,-97.92895285714285,30.387661,30.38768,-97.928963,-97.92894
859,878,7,2.0,2,30.306930142857144,-97.94067885714286,30.306906,30.30699000000001,-97.940697,-97.940641
860,916,7,2.0,2,30.33117671428572,-97.99043271428572,30.330941,30.33122100000001,-97.990894,-97.990349
861,921,7,2.0,2,30.107371720775458,-97.66583238482875,30.106375,30.108536481713728,-97.666283,-97.66552805854003
862,955,7,2.0,2,30.279375285714284,-97.67395,30.279371,30.279381,-97.67395,-97.67395
863,970,7,2.0,2,30.228333142857142,-97.80966228571428,30.22808,30.22875,-97.810844,-97.809427
864,1002,7,2.0,2,30.423091857142857,-97.70948214285714,30.422177,30.423523,-97.710365,-97.707937
865,1006,7,2.0,2,30.325432428571425,-97.73263071428572,30.325429999999997,30.325436,-97.732635,-97.732628
866,1014,7,2.0,2,30.342492,-97.73129542857143,30.341459000000004,30.342783,-97.731949,-97.73111
867,1039,7,2.0,2,30.411640142857145,-97.72808285714287,30.411593,30.411774,-97.728847,-97.72617
868,1042,7,2.0,2,30.149009142857146,-97.80297914285714,30.147991,30.149569,-97.803266,-97.802832
869,1049,7,2.0,2,30.408506285714285,-97.79211614285714,30.408068,30.40888,-97.792458,-97.791695
870,1053,7,2.0,2,30.210268000000003,-97.76787528571428,30.20896,30.211981,-97.768021,-97.767685
871,1057,7,2.0,2,30.447972,-97.68506357142857,30.447016,30.449181,-97.685707,-97.684242
872,1060,7,2.0,2,30.291866,-97.78840585714286,30.29175,30.291969,-97.78904,-97.787521
873,1064,7,2.0,2,30.15029842857143,-97.73148785714285,30.149962,30.150506,-97.73156,-97.731411
874,1065,7,2.0,2,30.375114571428572,-97.70135828571428,30.374504,30.376015,-97.702843,-97.700169
875,1066,7,2.0,2,30.189960714285714,-97.91931785714284,30.18928,30.19092,-97.920105,-97.918518
876,1067,7,2.0,2,30.434399857142857,-97.69518442857144,30.434376,30.434407,-97.69526,-97.695078
877,1087,7,2.0,2,30.26246342857143,-97.69457514285715,30.262339,30.262661,-97.694637,-97.694534
878,1139,7,2.0,2,30.207391142857144,-97.72044557142858,30.206985,30.208071,-97.721901,-97.719589
879,1145,7,2.0,2,30.24963585714286,-97.86279742857143,30.249386,30.249969,-97.862815,-97.862774
880,699,7,1.857,2,30.27190157142857,-97.68549599999999,30.271586,30.271957,-97.685638,-97.684794
881,744,7,1.857,2,30.255052142857146,-97.68526614285715,30.253818,30.255796000000004,-97.685883,-97.684825
882,927,6,2.333,4,30.374442500000004,-97.62858616666666,30.374352,30.374563,-97.628858,-97.628435
883,964,6,2.333,4,30.4792795,-97.68467783333334,30.478939,30.479625,-97.685059,-97.684451
884,1052,6,2.333,4,30.208535666666666,-97.97347533333334,30.20853,30.208544,-97.97348,-97.973473
885,901,6,2.167,3,30.113926000000003,-97.6628255,30.113686,30.113974,-97.662926,-97.662323
886,997,6,2.167,3,30.26424883333333,-97.69909,30.263212,30.264851,-97.699491,-97.698845
887,161,6,2.0,2,30.18274116666667,-97.76652916666667,30.18255,30.18305,-97.767281,-97.766159
888,202,6,2.0,2,30.226434333333334,-97.96311733333334,30.226415999999997,30.226471000000004,-97.96312,-97.963112
889,206,6,2.0,2,30.34702916666667,-97.6180705,30.346290999999997,30.34724000000001,-97.619431,-97.617348
890,250,6,2.0,2,30.396318500000007,-97.77757616666668,30.396310999999997,30.39632000000001,-97.77758,-97.777557
891,299,6,2.0,2,30.197575166666667,-97.69923533333333,30.197092,30.198233,-97.6996,-97.698806
892,301,6,2.0,2,30.162591333333335,-97.82936966666666,30.162298,30.162657,-97.829401,-97.829221
893,319,6,2.0,2,30.213416166666665,-97.74032983333335,30.2132,30.213812,-97.741257,-97.739861
894,325,6,2.0,2,30.211498333333335,-97.695605,30.21147,30.211525,-97.695648,-97.69558
895,350,6,2.0,2,30.303440833333337,-97.73177183333333,30.303049,30.304174,-97.73217,-97.731262
896,369,6,2.0,2,30.357129,-97.76106,30.357119,30.357149,-97.76107,-97.761055
897,375,6,2.0,2,30.192897,-97.73352299999999,30.192869,30.192911,-97.733543,-97.733513
898,408,6,2.0,2,30.25365533333333,-97.72623766666668,30.253509,30.254383,-97.726318,-97.725897
899,424,6,2.0,2,30.258695833333334,-97.59058166666667,30.25843,30.258968,-97.590958,-97.590202
900,429,6,2.0,2,30.239286000000003,-97.57821666666666,30.238389,30.240452,-97.579689,-97.576694
901,433,6,2.0,2,30.224875333333333,-97.84902433333332,30.224812,30.224907,-97.849342,-97.848389
902,436,6,2.0,2,30.341488,-97.69203933333334,30.341479999999997,30.341492,-97.69204,-97.692039
903,438,6,2.0,2,30.2335405,-97.94638333333334,30.2332,30.234709,-97.946625,-97.945526
904,447,6,2.0,2,30.353564833333333,-97.68613783333335,30.35251,30.35441,-97.686722,-97.685708
905,450,6,2.0,2,30.501899166666664,-97.7568915,30.501743,30.50231,-97.757042,-97.756829
906,460,6,2.0,2,30.198716500000003,-97.68846116666667,30.198681,30.198751,-97.688462,-97.688461
907,468,6,2.0,2,30.331534,-97.79003566666667,30.330844,30.3318,-97.790466,-97.789263
908,471,6,2.0,2,30.27311,-97.67792783333334,30.273054,30.27314,-97.677957,-97.67791
909,507,6,2.0,2,30.205445666666666,-97.87854483333335,30.204412,30.205679,-97.878832,-97.878397
910,519,6,2.0,2,30.242895166666674,-97.75569633333333,30.242121,30.24327700000001,-97.756149,-97.75547
911,525,6,2.0,2,30.415701,-97.748329,30.415701,30.415701,-97.748329,-97.748329
912,537,6,2.0,2,30.322910166666663,-97.66227300000001,30.322473,30.323361,-97.662537,-97.66201
913,540,6,2.0,2,30.222768499999997,-97.86251983333334,30.222431,30.222835999999997,-97.862656,-97.861839
914,542,6,2.0,2,30.372059666666672,-97.67639666666666,30.372049,30.37206500000001,-97.676407,-97.676376
915,554,6,2.0,2,30.2186895,-97.7620885,30.218679,30.2187,-97.7621,-97.762077
916,556,6,2.0,2,30.23231733333333,-97.84017733333333,30.232056,30.232552,-97.840347,-97.839998
917,573,6,2.0,2,30.304560719420195,-97.79522937147125,30.304552,30.304565000000004,-97.795235,-97.795218
918,582,6,2.0,2,30.193350262490753,-97.68492543747068,30.192615999999997,30.193914000000003,-97.685158,-97.684685
919,583,6,2.0,2,30.24062566666667,-97.768705,30.24008,30.241437,-97.769884,-97.767189
920,597,6,2.0,2,30.383324,-97.707466,30.383324,30.383324,-97.707466,-97.707466
921,604,6,2.0,2,30.375603166666668,-97.668249,30.375161,30.375784000000003,-97.668571,-97.667136
922,608,6,2.0,2,30.358401333333333,-97.67467283333333,30.357969,30.359157,-97.675423,-97.674057
923,670,6,2.0,2,30.223964,-97.8914085,30.223301,30.225275,-97.891815,-97.890595
924,675,6,2.0,2,30.235477833333334,-97.69241383333333,30.235054,30.23559,-97.692633,-97.691594
925,680,6,2.0,2,30.183719,-97.76062350000001,30.183003000000006,30.184385,-97.761084,-97.760223
926,683,6,2.0,2,30.404471666666666,-97.64531816666666,30.40415,30.40465,-97.645439,-97.645081
927,696,6,2.0,2,30.141245666666663,-97.84009933333334,30.141239,30.141249,-97.840114,-97.840073
928,740,6,2.0,2,30.177699166666667,-97.803564,30.177428999999997,30.178219,-97.803668,-97.803368
929,754,6,2.0,2,30.232695833333334,-97.99048633333332,30.232695,30.2327,-97.990501,-97.990417
930,769,6,2.0,2,30.200587666666667,-97.74074683333333,30.20012100000001,30.20097,-97.742226,-97.739754
931,776,6,2.0,2,30.34477516666667,-97.92018116666667,30.344664,30.345297,-97.920791,-97.920059
932,782,6,2.0,2,30.277618166666667,-97.80520533333333,30.277379999999997,30.278265,-97.806384,-97.804718
933,796,6,2.0,2,30.15783516666667,-97.752416,30.157829,30.15783900000001,-97.752434,-97.752388
934,801,6,2.0,2,30.3055775,-97.93285133333335,30.30541,30.305611,-97.933243,-97.93277
935,804,6,2.0,2,30.201732333333336,-97.85753233333332,30.201702,30.20175,-97.857571,-97.857513
936,806,6,2.0,2,30.207871333333333,-97.86941266666668,30.20787,30.207874,-97.869423,-97.869392
937,811,6,2.0,2,30.4325475,-97.73299983333334,30.432540999999997,30.432549,-97.733032,-97.732991
938,814,6,2.0,2,30.306847333333334,-97.89693199999999,30.306709,30.306881,-97.897392,-97.896828
939,830,6,2.0,2,30.207865166666664,-97.75100416666668,30.207862,30.20787,-97.751007,-97.750999
940,840,6,2.0,2,30.259962,-97.80519783333334,30.259245,30.260307,-97.805656,-97.804624
941,850,6,2.0,2,30.3830925,-97.92810666666666,30.383089,30.38311,-97.928108,-97.928106
942,853,6,2.0,2,30.241591666666665,-97.5883225,30.24147,30.241793,-97.588797,-97.58815
943,864,6,2.0,2,30.308121166666666,-97.90464366666667,30.307435,30.308271,-97.904839,-97.903691
944,866,6,2.0,2,30.246854666666668,-97.92935949999999,30.24683,30.246883,-97.930107,-97.928658
945,873,6,2.0,2,30.3775035,-97.7282105,30.377501,30.377506,-97.728233,-97.728188
946,888,6,2.0,2,30.28409024833333,-97.73088140333334,30.283824,30.285027000000003,-97.731013,-97.730592
947,920,6,2.0,2,30.220218333333335,-97.77977133333333,30.219669,30.220736,-97.781227,-97.778404
948,931,6,2.0,2,30.287791166666665,-97.6597915,30.287392,30.28842,-97.660309,-97.6584
949,945,6,2.0,2,30.150783333333333,-97.75430966666666,30.150736,30.15102000000001,-97.754608,-97.75425
950,946,6,2.0,2,30.2842095,-97.62734366666666,30.283714,30.284554999999997,-97.628464,-97.626793
951,968,6,2.0,2,30.457021666666666,-97.84594600000001,30.456341,30.457371,-97.846298,-97.845757
952,972,6,2.0,2,30.390030499999998,-97.9322095,30.389149,30.390633,-97.932437,-97.931602
953,978,6,2.0,2,30.235668333333333,-97.7900745,30.235640000000004,30.235674,-97.790077,-97.790062
954,980,6,2.0,2,30.2683,-97.683001,30.26757000000001,30.26915,-97.68409,-97.68132
955,986,6,2.0,2,30.145443333333333,-97.8042085,30.145422,30.145468,-97.804303,-97.80415
956,987,6,2.0,2,30.1564935,-97.73943583333333,30.155792,30.157198,-97.740616,-97.738281
957,991,6,2.0,2,30.19779783333333,-97.7528205,30.197753999999996,30.198011,-97.753731,-97.752632
958,998,6,2.0,2,30.366784499999998,-97.72315083333335,30.366285,30.367039,-97.723167,-97.723144
959,1010,6,2.0,2,30.327621333333337,-97.74913583333334,30.327606,30.327629,-97.749138,-97.74913
960,1015,6,2.0,2,30.198621333333335,-97.84010583333334,30.198589,30.198639,-97.840157,-97.840062
961,1017,6,2.0,2,30.3964915,-97.69617699999999,30.395634,30.397345,-97.696571,-97.695404
962,1022,6,2.0,2,30.337768166666667,-97.86501299999999,30.337560999999997,30.338284,-97.865589,-97.864818
963,1023,6,2.0,2,30.189046333333334,-97.75462966666667,30.188,30.189493,-97.755325,-97.75367
964,1024,6,2.0,2,30.398228333333332,-97.70166383333333,30.39753,30.399229,-97.70192,-97.701378
965,1032,6,2.0,2,30.25704416666667,-97.87120966666667,30.256969,30.257074,-97.872277,-97.869626
966,1047,6,2.0,2,30.129392,-97.66439866666667,30.127874,30.130486,-97.665474,-97.663712
967,1063,6,2.0,2,30.129394,-97.81205916666666,30.12867,30.12957,-97.812206,-97.812019
968,1071,6,2.0,2,30.41044983333333,-97.7770385,30.410074,30.410825,-97.777168,-97.776909
969,1073,6,2.0,2,30.484706333333335,-97.76954733333334,30.484293,30.484858000000006,-97.769703,-97.769081
970,1076,6,2.0,2,30.257726333333334,-97.68294533333334,30.257198,30.257832,-97.683037,-97.68249
971,1083,6,2.0,2,30.18662983333333,-97.91335816666667,30.186171,30.18738,-97.913611,-97.912923
972,1088,6,2.0,2,30.299550999999997,-97.77416883333335,30.298140000000004,30.30061,-97.774849,-97.7733
973,1092,6,2.0,2,30.247100666666668,-97.60900550000001,30.245789,30.248087,-97.609657,-97.608287
974,1102,6,2.0,2,30.20177244636424,-97.72066311917233,30.200751,30.202220678185448,-97.722013,-97.719944
975,1103,6,2.0,2,30.32619683333333,-97.78047583333334,30.325552,30.326687,-97.780746,-97.780115
976,1104,6,2.0,2,30.233739,-97.91618366666667,30.233726,30.233765,-97.916193,-97.916179
977,1118,6,2.0,2,30.303819833333336,-97.89131466666667,30.30341,30.30420100000001,-97.892222,-97.890343
978,1125,6,2.0,2,30.143056833333333,-97.67562400000001,30.142217,30.143836,-97.676191,-97.675058
979,1126,6,2.0,2,30.2687335,-97.9100495,30.268566,30.268901,-97.910156,-97.909943
980,1127,6,2.0,2,30.197898666666664,-97.724359,30.19786,30.197918,-97.724395,-97.724287
981,1135,6,2.0,2,30.369667000000003,-97.61860066666667,30.369505,30.369748,-97.618646,-97.618578
982,1143,6,2.0,2,30.25718,-97.75480449999999,30.256509,30.257799,-97.755447,-97.753769
983,1144,6,2.0,2,30.254884333333333,-97.76770533333332,30.254255,30.255892,-97.768692,-97.766975
984,797,5,2.4,4,30.306428400000005,-97.8427748,30.306201,30.306490000000004,-97.842796,-97.84269
985,1111,5,2.4,4,30.0999888,-97.6942376,30.099848,30.1002,-97.694249,-97.69423
986,533,5,2.2,3,30.231413600000003,-97.76390280000001,30.23140900000001,30.231415,-97.763912,-97.763878
987,996,5,2.2,3,30.304672599999996,-97.6391064,30.304102,30.305578000000004,-97.639259,-97.63896
988,1119,5,2.2,3,30.388096400000002,-97.75538379999999,30.388003,30.388231,-97.756576,-97.754814
989,58,5,2.0,2,30.3088536,-97.723657,30.308718,30.309385,-97.724312,-97.723488
990,59,5,2.0,2,30.230623,-97.81398,30.230623,30.230623,-97.81398,-97.81398
991,73,5,2.0,2,30.359446,-97.904129,30.359446,30.359446,-97.904129,-97.904129
992,153,5,2.0,2,30.418709999999997,-97.6904068,30.418188,30.419227000000006,-97.691445,-97.689987
993,224,5,2.0,2,30.32511420000001,-97.6839688,30.32509000000001,30.325211,-97.684372,-97.683868
994,248,5,2.0,2,30.349835400938463,-97.7554720324782,30.34982800469232,30.34985,-97.755493,-97.75545716239093
995,300,5,2.0,2,30.302729199999998,-97.67757100000001,30.30271,30.302734,-97.677574,-97.677559
996,322,5,2.0,2,30.274903000000005,-97.8437898,30.274759000000003,30.275447999999997,-97.843842,-97.843773
997,335,5,2.0,2,30.1495266,-97.8427872,30.149513,30.14953,-97.843552,-97.84259
998,358,5,2.0,2,30.242051600000003,-97.73937,30.241215000000004,30.242272,-97.739479,-97.739342
999,366,5,2.0,2,30.199608,-97.854111,30.199608,30.199608,-97.854111,-97.854111
1000,379,5,2.0,2,30.154705800000006,-97.7361166,30.15435200000001,30.155256,-97.736549,-97.735099
1001,382,5,2.0,2,30.354262999999996,-97.7409144,30.353887,30.354719,-97.7416,-97.740417
1002,386,5,2.0,2,30.336740400000004,-97.7288556,30.335813,30.337364,-97.729439,-97.728462
1003,444,5,2.0,2,30.161444800000005,-97.7807308,30.16124000000001,30.161947,-97.78138,-97.779959
1004,466,5,2.0,2,30.3702372,-97.93335540000001,30.370146,30.370602,-97.933983,-97.933197
1005,474,5,2.0,2,30.313158199999997,-97.7715926,30.31312,30.313168,-97.771629,-97.771582
1006,478,5,2.0,2,30.3322568,-97.72730859999999,30.3312,30.332727,-97.727989,-97.726997
1007,480,5,2.0,2,30.317859999999996,-97.734886,30.317859999999996,30.317859999999996,-97.734886,-97.734886
1008,485,5,2.0,2,30.231674000000005,-97.76943920000001,30.231674,30.231674,-97.76944,-97.769439
1009,493,5,2.0,2,30.2292222,-97.8147134,30.228965999999996,30.2293,-97.814949,-97.813828
1010,506,5,2.0,2,30.4008942,-97.6981264,30.400608,30.401085,-97.69841,-97.697701
1011,513,5,2.0,2,30.233671000000005,-97.833931,30.233671,30.233671,-97.833931,-97.833931
1012,526,5,2.0,2,30.280524200000002,-97.8835404,30.280428000000004,30.280907,-97.884338,-97.883339
1013,532,5,2.0,2,30.363491399999997,-97.8037616,30.363460999999997,30.363498999999997,-97.80378,-97.803757
1014,599,5,2.0,2,30.3599152,-97.6446766,30.35943,30.360379,-97.644756,-97.644623
1015,600,5,2.0,2,30.233335,-97.6934872,30.23213,30.233709,-97.693931,-97.692787
1016,606,5,2.0,2,30.4342106,-97.8720356,30.43372,30.43483,-97.872421,-97.871631
1017,615,5,2.0,2,30.3625066,-97.6900406,30.362240000000003,30.362591,-97.690224,-97.68942
1018,622,5,2.0,2,30.4343694,-97.6860766,30.434302,30.434429,-97.686111,-97.686036
1019,623,5,2.0,2,30.356509,-97.72130179999999,30.356449,30.356524,-97.721307,-97.721283
1020,631,5,2.0,2,30.226435,-97.69361060000001,30.226435,30.226435,-97.693611,-97.69361
1021,636,5,2.0,2,30.141977200000003,-97.8155054,30.141977,30.141978,-97.815506,-97.815503
1022,637,5,2.0,2,30.3244568,-97.73075320000001,30.324455,30.324459,-97.730762,-97.730743
1023,669,5,2.0,2,30.176426599999996,-97.7979386,30.175561,30.176649,-97.79847,-97.797798
1024,679,5,2.0,2,30.1616388,-97.8252454,30.161403000000004,30.162003,-97.825676,-97.8246
1025,702,5,2.0,2,30.320602200000003,-97.7234052,30.320551,30.32065200000001,-97.723545,-97.723312
1026,704,5,2.0,2,30.384431799999998,-97.7005486,30.384045,30.38517,-97.700714,-97.700409
1027,712,5,2.0,2,30.3127062,-97.7480654,30.312368,30.313585,-97.749298,-97.747345
1028,713,5,2.0,2,30.290180400000008,-97.69498080000001,30.290178000000004,30.29019000000001,-97.695166,-97.694923
1029,714,5,2.0,2,30.351872000000004,-97.7766496,30.351418,30.352190000000004,-97.776688,-97.776596
1030,731,5,2.0,2,30.303128800000003,-97.6463194,30.302237,30.303837,-97.646911,-97.645851
1031,735,5,2.0,2,30.3566104,-97.7641366,30.356141,30.35693,-97.764328,-97.76388
1032,743,5,2.0,2,30.346499400000006,-97.7553058,30.346390000000003,30.346584000000004,-97.755623,-97.754852
1033,750,5,2.0,2,30.424899399999997,-97.78489440000001,30.42398,30.425141,-97.784958,-97.784827
1034,755,5,2.0,2,30.450070600000004,-97.67824399999999,30.44948,30.450721,-97.678334,-97.678209
1035,771,5,2.0,2,30.4932342,-97.794579,30.493225,30.493271000000004,-97.794579,-97.794579
1036,780,5,2.0,2,30.3368738,-97.705546,30.336651,30.337633,-97.705681,-97.705055
1037,789,5,2.0,2,30.289545600000004,-97.86562380000001,30.28953,30.2896,-97.865761,-97.865075
1038,816,5,2.0,2,30.1760086,-97.8313524,30.175133,30.17639,-97.831924,-97.831108
1039,821,5,2.0,2,30.2180356,-97.8615176,30.217279,30.218781,-97.861847,-97.861092
1040,823,5,2.0,2,30.1681338,-97.8305936,30.168119,30.16815,-97.830612,-97.830589
1041,837,5,2.0,2,30.372858,-97.9373914,30.372858,30.372858,-97.937393,-97.937391
1042,845,5,2.0,2,30.2848818,-97.6373956,30.284284000000003,30.285503,-97.637863,-97.636963
1043,848,5,2.0,2,30.253157599999998,-97.5750208,30.252734000000004,30.253298,-97.575283,-97.574951
1044,849,5,2.0,2,30.2026064,-97.7973528,30.2026,30.202608,-97.797356,-97.797348
1045,859,5,2.0,2,30.185669,-97.92893260000001,30.185669,30.185669,-97.928935,-97.928932
1046,867,5,2.0,2,30.316626000000003,-97.72610119999999,30.316240000000004,30.31673,-97.726341,-97.725159
1047,876,5,2.0,2,30.169192400000004,-97.8204082,30.16884000000001,30.169716,-97.820511,-97.820277
1048,877,5,2.0,2,30.184219600000006,-97.8384702,30.183282,30.184637,-97.838911,-97.838127
1049,885,5,2.0,2,30.394989,-97.93362199999999,30.39476,30.395828,-97.933838,-97.932922
1050,910,5,2.0,2,30.3238068,-98.011918,30.323418,30.324005,-98.012199,-98.011389
1051,911,5,2.0,2,30.2421332,-98.0103516,30.241711,30.242574,-98.011058,-98.010155
1052,915,5,2.0,2,30.134608599999996,-97.66592399999999,30.134216,30.135429,-97.665993,-97.66568
1053,918,5,2.0,2,30.119346,-97.6908748,30.11855,30.119711,-97.691382,-97.690647
1054,922,5,2.0,2,30.128943000000003,-97.7558402,30.128941,30.128945,-97.755855,-97.755821
1055,926,5,2.0,2,30.2256194,-97.7592178,30.225119,30.22575800000001,-97.759453,-97.758292
1056,930,5,2.0,2,30.252176400000003,-97.76027859999999,30.251329,30.252859,-97.761726,-97.75918
1057,939,5,2.0,2,30.3558794,-97.7246918,30.35515,30.356608,-97.725143,-97.724255
1058,947,5,2.0,2,30.1762658,-97.8918528,30.175501,30.176817,-97.892189,-97.891502
1059,948,5,2.0,2,30.206015999999998,-97.7961578,30.20575,30.206797,-97.796616,-97.795158
1060,962,5,2.0,2,30.317940600000004,-97.9911524,30.317869,30.318040000000003,-97.992124,-97.990507
1061,967,5,2.0,2,30.2809626,-97.6606446,30.280525,30.281982,-97.660751,-97.660416
1062,973,5,2.0,2,30.3658528,-97.613414,30.365712,30.366332,-97.61351,-97.61325
1063,975,5,2.0,2,30.3274988,-97.69696259999999,30.327121999999996,30.3281,-97.698219,-97.69612
1064,976,5,2.0,2,30.261748,-97.7725854,30.261740000000003,30.26176,-97.772589,-97.772583
1065,977,5,2.0,2,30.352972,-97.6420208,30.35289,30.353073,-97.642601,-97.641182
1066,979,5,2.0,2,30.453928,-97.80814480000001,30.453425,30.454281,-97.808563,-97.807831
1067,982,5,2.0,2,30.232180600000003,-97.77209,30.231779,30.233238,-97.772552,-97.771179
1068,989,5,2.0,2,30.333405199999998,-97.66822119999999,30.333401,30.333408,-97.668228,-97.668213
1069,990,5,2.0,2,30.220098200000002,-97.73393239999999,30.218857,30.220528,-97.734062,-97.733696
1070,992,5,2.0,2,30.2777868,-97.6945608,30.277782,30.277790000000003,-97.694572,-97.694544
1071,993,5,2.0,2,30.386629,-97.753929,30.386629,30.386629,-97.753929,-97.753929
1072,995,5,2.0,2,30.3294352,-97.6383872,30.329346,30.329664,-97.638914,-97.637878
1073,1000,5,2.0,2,30.375321000000003,-97.70466619999999,30.37466,30.376001,-97.70504,-97.704308
1074,1001,5,2.0,2,30.194862999999998,-97.8307544,30.194662,30.19515,-97.83091,-97.830521
1075,1005,5,2.0,2,30.285113000000003,-97.6183222,30.285101,30.285121000000004,-97.618331,-97.618309
1076,1011,5,2.0,2,30.358904799999998,-97.75399680000001,30.3589,30.358908000000003,-97.753998,-97.753995
1077,1013,5,2.0,2,30.3438646,-97.7342556,30.343455,30.344227000000004,-97.734894,-97.732796
1078,1016,5,2.0,2,30.118043,-97.7088278,30.118031,30.118061,-97.708839,-97.708811
1079,1018,5,2.0,2,30.2871374,-97.65393040000001,30.286303000000004,30.288161,-97.654111,-97.653835
1080,1020,5,2.0,2,30.190184,-97.7095856,30.190151,30.190203000000004,-97.710036,-97.709473
1081,1021,5,2.0,2,30.2299576,-97.6709642,30.229955,30.229959,-97.670983,-97.670952
1082,1025,5,2.0,2,30.4082714,-97.6952056,30.408107,30.408319,-97.695236,-97.695114
